schemaVersion,recordType,productName,productWebsite,startupName,startupWebsite,matchStatus,confidenceScore,matchMethod,matchReason,startupSourceUrl,mappedAt
1.0,ENTITY_MAPPING,Seventh Sense,https://theseventhsense.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:38.699937+00:00
1.0,ENTITY_MAPPING,Jacquard,https://jacquard.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:38.821912+00:00
1.0,ENTITY_MAPPING,Albert AI,https://albert.ai,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:38.940036+00:00
1.0,ENTITY_MAPPING,Adzooma,https://adzooma.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:39.051227+00:00
1.0,ENTITY_MAPPING,Optimizely,https://optimizely.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:39.163032+00:00
1.0,ENTITY_MAPPING,VWO,https://vwo.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:39.277802+00:00
1.0,ENTITY_MAPPING,Qualified,https://qualified.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:39.369028+00:00
1.0,ENTITY_MAPPING,Chatfuel,https://chatfuel.com,Chatfuel,http://chatfuel.com,MATCHED,100,exact_domain,Exact product/startup domain match; Product name exactly matches startup name; Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/chatfuel,2026-09-06T04:45:39.474936+00:00
1.0,ENTITY_MAPPING,Customer.io,https://customer.io,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:39.582853+00:00
1.0,ENTITY_MAPPING,Insider One,https://insiderone.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:39.694608+00:00
1.0,ENTITY_MAPPING,MoEngage,https://moengage.com,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:45:39.799758+00:00
1.0,ENTITY_MAPPING,WebEngage,https://webengage.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:39.908610+00:00
1.0,ENTITY_MAPPING,Omnisend,https://omnisend.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:40.015275+00:00
1.0,ENTITY_MAPPING,Drip,https://drip.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:40.121404+00:00
1.0,ENTITY_MAPPING,PathFactory,https://pathfactory.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:40.231095+00:00
1.0,ENTITY_MAPPING,Uberflip,https://uberflip.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:40.349444+00:00
1.0,ENTITY_MAPPING,Klue,https://klue.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:40.482876+00:00
1.0,ENTITY_MAPPING,SparkToro,https://sparktoro.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:40.616029+00:00
1.0,ENTITY_MAPPING,BuzzSumo,https://buzzsumo.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:40.760001+00:00
1.0,ENTITY_MAPPING,Brand24,https://brand24.com,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:45:40.909862+00:00
1.0,ENTITY_MAPPING,Mention,https://mention.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:41.053853+00:00
1.0,ENTITY_MAPPING,Meltwater,https://meltwater.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:41.192658+00:00
1.0,ENTITY_MAPPING,Cision,https://cision.com,,,UNRESOLVED,0,unresolved,No candidate startup found from available evidence,,2026-09-06T04:45:41.319508+00:00
1.0,ENTITY_MAPPING,Prowly,https://prowly.com,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:45:41.440926+00:00
1.0,ENTITY_MAPPING,NeuronWriter,https://neuronwriter.com,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:45:41.560430+00:00
1.0,ENTITY_MAPPING,RankMath,https://rankmath.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:41.682681+00:00
1.0,ENTITY_MAPPING,Yoast SEO,https://yoast.com,Arc,http://arccameras.com,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/arc,2026-09-06T04:45:41.803770+00:00
1.0,ENTITY_MAPPING,Screaming Frog,https://screamingfrog.co.uk,,,UNRESOLVED,0,unresolved,No candidate startup found from available evidence,,2026-09-06T04:45:41.919254+00:00
1.0,ENTITY_MAPPING,Mangools,https://mangools.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:42.037306+00:00
1.0,ENTITY_MAPPING,Serpstat,https://serpstat.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:42.150474+00:00
1.0,ENTITY_MAPPING,WriterZen,https://writerzen.net,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:42.263814+00:00
1.0,ENTITY_MAPPING,Topic,https://usetopic.com,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:45:42.352786+00:00
1.0,ENTITY_MAPPING,Wingman (Clari),https://wingman.ai,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:42.445172+00:00
1.0,ENTITY_MAPPING,Clearbit,https://clearbit.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:42.563414+00:00
1.0,ENTITY_MAPPING,Backstory,https://backstory.ai,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:42.676197+00:00
1.0,ENTITY_MAPPING,LeadIQ,https://leadiq.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:42.783921+00:00
1.0,ENTITY_MAPPING,Regie.ai,https://regie.ai,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:45:42.895188+00:00
1.0,ENTITY_MAPPING,Vidyard,https://vidyard.com,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:45:43.009196+00:00
1.0,ENTITY_MAPPING,Chili Piper,https://chilipiper.com,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:45:43.121732+00:00
1.0,ENTITY_MAPPING,Nutshell,https://nutshell.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:43.230081+00:00
1.0,ENTITY_MAPPING,Slite,https://slite.com,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:45:43.330118+00:00
1.0,ENTITY_MAPPING,TickTick,https://ticktick.com,Capture,https://capture.so,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/capture,2026-09-06T04:45:43.431526+00:00
1.0,ENTITY_MAPPING,Things 3,https://culturedcode.com/things,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:43.534147+00:00
1.0,ENTITY_MAPPING,Any.do,https://any.do,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:45:43.637740+00:00
1.0,ENTITY_MAPPING,SkedPal,https://skedpal.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:43.738042+00:00
1.0,ENTITY_MAPPING,Bardeen,https://bardeen.ai,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:43.841998+00:00
1.0,ENTITY_MAPPING,IFTTT,https://ifttt.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:43.946194+00:00
1.0,ENTITY_MAPPING,Parabola,https://parabola.io,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:44.049699+00:00
1.0,ENTITY_MAPPING,Basecamp,https://basecamp.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:44.150992+00:00
1.0,ENTITY_MAPPING,Wrike,https://wrike.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:44.253133+00:00
1.0,ENTITY_MAPPING,Hive,https://hive.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:44.355399+00:00
1.0,ENTITY_MAPPING,Teamwork,https://teamwork.com,Andco,http://www.useandco.com,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/andco,2026-09-06T04:45:44.455071+00:00
1.0,ENTITY_MAPPING,Shortcut,https://shortcut.com,Balance,https://www.getbalance.com,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/balance,2026-09-06T04:45:44.555635+00:00
1.0,ENTITY_MAPPING,Missive,https://missiveapp.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:44.659435+00:00
1.0,ENTITY_MAPPING,Scribe,https://scribe.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:44.762200+00:00
1.0,ENTITY_MAPPING,Tango,https://tango.ai,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:44.868827+00:00
1.0,ENTITY_MAPPING,ScreenPal,https://screenpal.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:44.978276+00:00
1.0,ENTITY_MAPPING,Tally,https://tally.so,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:45.083054+00:00
1.0,ENTITY_MAPPING,Jotform,https://jotform.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:45.183957+00:00
1.0,ENTITY_MAPPING,TextExpander,https://textexpander.com,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:45:45.288291+00:00
1.0,ENTITY_MAPPING,Alfred,https://alfredapp.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:45.395156+00:00
1.0,ENTITY_MAPPING,Espanso,https://espanso.org,Clipboard,https://www.clipboardworks.com/careers,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/clipboard,2026-09-06T04:45:45.499976+00:00
1.0,ENTITY_MAPPING,Magical,https://getmagical.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:45.609399+00:00
1.0,ENTITY_MAPPING,Fibery,https://fibery.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:45.712948+00:00
1.0,ENTITY_MAPPING,Cron Calendar,https://cron.com,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:45:45.817807+00:00
1.0,ENTITY_MAPPING,Research Rabbit,https://researchrabbit.ai,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:45.926218+00:00
1.0,ENTITY_MAPPING,PaperDigest,https://paperdigest.org,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:45:46.043519+00:00
1.0,ENTITY_MAPPING,Anara,https://anara.com,Anara,https://anara.com,MATCHED,100,exact_domain,Exact product/startup domain match; Product name exactly matches startup name,https://www.ycombinator.com/companies/anara,2026-09-06T04:45:46.166088+00:00
1.0,ENTITY_MAPPING,Paperpal,https://paperpal.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:46.288527+00:00
1.0,ENTITY_MAPPING,Trinka,https://trinka.ai,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:45:46.415401+00:00
1.0,ENTITY_MAPPING,Writefull,https://writefull.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:46.551509+00:00
1.0,ENTITY_MAPPING,Mendeley,https://mendeley.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:46.683116+00:00
1.0,ENTITY_MAPPING,EndNote,https://endnote.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:46.802833+00:00
1.0,ENTITY_MAPPING,Statista,https://statista.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:46.924465+00:00
1.0,ENTITY_MAPPING,ScienceDirect,https://sciencedirect.com,Andco,http://www.useandco.com,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/andco,2026-09-06T04:45:47.036487+00:00
1.0,ENTITY_MAPPING,Google Scholar,https://scholar.google.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:47.150833+00:00
1.0,ENTITY_MAPPING,PubMed,https://pubmed.ncbi.nlm.nih.gov,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:47.264493+00:00
1.0,ENTITY_MAPPING,arXiv,https://arxiv.org,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:47.369667+00:00
1.0,ENTITY_MAPPING,JSTOR,https://jstor.org,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:47.478936+00:00
1.0,ENTITY_MAPPING,Kopernio,https://kopernio.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:47.588061+00:00
1.0,ENTITY_MAPPING,Lateral,https://lateral.io,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:47.700274+00:00
1.0,ENTITY_MAPPING,Kayako,https://kayako.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:47.809524+00:00
1.0,ENTITY_MAPPING,Help Scout,https://helpscout.com,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:45:47.917741+00:00
1.0,ENTITY_MAPPING,LiveChat,https://livechat.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:48.019433+00:00
1.0,ENTITY_MAPPING,Crisp,https://crisp.chat,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:48.124101+00:00
1.0,ENTITY_MAPPING,Tawk.to,https://tawk.to,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:48.230649+00:00
1.0,ENTITY_MAPPING,Chatbot.com,https://chatbot.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:48.336580+00:00
1.0,ENTITY_MAPPING,Rasa,https://rasa.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:48.443012+00:00
1.0,ENTITY_MAPPING,Haptik,https://haptik.ai,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:48.551758+00:00
1.0,ENTITY_MAPPING,PolyAI,https://poly.ai,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:45:48.660296+00:00
1.0,ENTITY_MAPPING,Replicant,https://replicant.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:48.767382+00:00
1.0,ENTITY_MAPPING,NICE CXone,https://nice.com,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:45:48.871889+00:00
1.0,ENTITY_MAPPING,Five9,https://five9.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:48.976502+00:00
1.0,ENTITY_MAPPING,Genesys AI,https://genesys.com,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:45:49.081469+00:00
1.0,ENTITY_MAPPING,Aircall,https://aircall.io,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:49.188390+00:00
1.0,ENTITY_MAPPING,Dixa,https://dixa.com,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:45:49.298330+00:00
1.0,ENTITY_MAPPING,Re:amaze,https://reamaze.com,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:45:49.408002+00:00
1.0,ENTITY_MAPPING,Qlik Sense,https://qlik.com,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:45:49.518540+00:00
1.0,ENTITY_MAPPING,Strategy,https://strategy.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:49.628969+00:00
1.0,ENTITY_MAPPING,Apache Superset,https://superset.apache.org,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:49.735870+00:00
1.0,ENTITY_MAPPING,Redash,https://redash.io,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:49.840610+00:00
1.0,ENTITY_MAPPING,Mode Analytics,https://mode.com,Able,https://ablejobs.co/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/able,2026-09-06T04:45:49.946515+00:00
1.0,ENTITY_MAPPING,Deepnote,https://deepnote.com,Cenote,https://www.joincenote.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/cenote,2026-09-06T04:45:50.053641+00:00
1.0,ENTITY_MAPPING,Observable,https://observablehq.com,Able,https://ablejobs.co/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/able,2026-09-06T04:45:50.158582+00:00
1.0,ENTITY_MAPPING,Datawrapper,https://datawrapper.de,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:50.269132+00:00
1.0,ENTITY_MAPPING,Flourish,https://flourish.studio,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:50.375990+00:00
1.0,ENTITY_MAPPING,Looker Studio,https://lookerstudio.google.com,Able,https://ablejobs.co/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/able,2026-09-06T04:45:50.485833+00:00
1.0,ENTITY_MAPPING,Polymer,https://polymersearch.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:50.591276+00:00
1.0,ENTITY_MAPPING,Rows,https://rows.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:50.701304+00:00
1.0,ENTITY_MAPPING,Zams,https://zams.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:50.809292+00:00
1.0,ENTITY_MAPPING,Akkio,https://akkio.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:50.916151+00:00
1.0,ENTITY_MAPPING,Pecan AI,https://pecan.ai,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:51.024951+00:00
1.0,ENTITY_MAPPING,Alteryx,https://alteryx.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:51.132419+00:00
1.0,ENTITY_MAPPING,KNIME,https://knime.com,Ark,http://ark.com,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ark,2026-09-06T04:45:51.237785+00:00
1.0,ENTITY_MAPPING,Dataiku,https://dataiku.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:51.347708+00:00
1.0,ENTITY_MAPPING,Domino Data Lab,https://domino.ai,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:51.453481+00:00
1.0,ENTITY_MAPPING,Saturn Cloud,https://saturncloud.io,Able,https://ablejobs.co/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/able,2026-09-06T04:45:51.561124+00:00
1.0,ENTITY_MAPPING,Mixpanel,https://mixpanel.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:51.674359+00:00
1.0,ENTITY_MAPPING,Heap,https://heap.io,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:51.786759+00:00
1.0,ENTITY_MAPPING,FullStory,https://fullstory.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:51.900988+00:00
1.0,ENTITY_MAPPING,Gusto,https://gusto.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:52.013280+00:00
1.0,ENTITY_MAPPING,Deel,https://deel.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:52.123796+00:00
1.0,ENTITY_MAPPING,Remote,https://remote.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:52.233335+00:00
1.0,ENTITY_MAPPING,Oyster HR,https://oysterhr.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:52.340558+00:00
1.0,ENTITY_MAPPING,iCIMS,https://icims.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:52.448280+00:00
1.0,ENTITY_MAPPING,Harver (Pymetrics),https://harver.com/gamified-assessments,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:52.559080+00:00
1.0,ENTITY_MAPPING,Avature,https://avature.net,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:52.665993+00:00
1.0,ENTITY_MAPPING,Recruiterflow,https://recruiterflow.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:52.771702+00:00
1.0,ENTITY_MAPPING,Fetcher,https://fetcher.ai,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:52.877979+00:00
1.0,ENTITY_MAPPING,Skillshare,https://skillshare.com,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:45:52.986190+00:00
1.0,ENTITY_MAPPING,MasterClass,https://masterclass.com,Aster,https://www.asterlab.ai/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/asterlab,2026-09-06T04:45:53.091008+00:00
1.0,ENTITY_MAPPING,Photomath,https://photomath.com,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:45:53.200923+00:00
1.0,ENTITY_MAPPING,Anki,https://apps.ankiweb.net,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:45:53.314012+00:00
1.0,ENTITY_MAPPING,Brainly,https://brainly.com,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:45:53.423996+00:00
1.0,ENTITY_MAPPING,Wayground,https://wayground.com,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:45:53.534164+00:00
1.0,ENTITY_MAPPING,Kahoot,https://kahoot.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:53.645405+00:00
1.0,ENTITY_MAPPING,Nearpod,https://nearpod.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:53.753206+00:00
